id,created_at,ranking_position,title,artist,streams,genre,lyrics,album,year,duration_seg,language_variant,source,url_source,extra_data,lyrics_status,artist_gender
405,2026-03-05 20:18:38.772992+00,17.0,tenderness,machete,26408.0,reggaeton,,machete,,290.0,es,deezer,https://www.deezer.com/track/70334805,"{""pais"":""CO"",""posicion"":17,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":6901118,""deezer_track_id"":70334805,""deezer_artist_id"":795146,""artistas_secundarios"":[]}",error,
431,2026-03-05 20:20:05.275947+00,58.0,papa,machete,11704.0,reggaeton,,machete,,268.0,es,deezer,https://www.deezer.com/track/70334798,"{""pais"":""CO"",""posicion"":58,""es_infantil"":false,""deezer_album_id"":6901118,""deezer_track_id"":70334798,""deezer_artist_id"":795146,""artistas_secundarios"":[]}",completed,
440,2026-03-06 08:58:56.541007+00,6.0,locura,vaes,296329.0,reggaeton,,locura,,209.0,es,deezer,https://www.deezer.com/track/1278848962,"{""pais"":""PY"",""posicion"":6,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":215580432,""deezer_track_id"":1278848962,""deezer_artist_id"":8590402,""artistas_secundarios"":[]}",error,
441,2026-03-06 08:58:58.584573+00,7.0,ascend,dezko,501592.0,reggaeton,,ascend,,200.0,es,deezer,https://www.deezer.com/track/2335413405,"{""pais"":""PY"",""posicion"":7,""es_infantil"":false,""deezer_album_id"":455621005,""deezer_track_id"":2335413405,""deezer_artist_id"":14137893,""artistas_secundarios"":[]}",completed,
444,2026-03-06 08:59:06.830852+00,23.0,escapar,enrique iglesias,441927.0,pop,,escape,,208.0,es,deezer,https://www.deezer.com/track/2279385,"{""pais"":""PY"",""posicion"":23,""es_infantil"":false,""deezer_album_id"":227582,""deezer_track_id"":2279385,""deezer_artist_id"":2792,""artistas_secundarios"":[]}",completed,
447,2026-03-06 08:59:13.217307+00,42.0,excesos,fuerza regida,619536.0,reggaeton,,pa las babys y belikeada,,187.0,es,deezer,https://www.deezer.com/track/2503047061,"{""pais"":""PY"",""posicion"":42,""es_infantil"":false,""deezer_album_id"":501504381,""deezer_track_id"":2503047061,""deezer_artist_id"":13916083,""artistas_secundarios"":[]}",completed,
448,2026-03-06 08:59:15.445198+00,49.0,luma,esperon,410977.0,reggaeton,,luma,,237.0,es,deezer,https://www.deezer.com/track/3250872951,"{""pais"":""PY"",""posicion"":49,""es_infantil"":false,""deezer_album_id"":718667191,""deezer_track_id"":3250872951,""deezer_artist_id"":4523590,""artistas_secundarios"":[]}",completed,
450,2026-03-06 08:59:19.105658+00,51.0,soy favela,la t y la m,497405.0,reggaeton,,soy favela,,166.0,es,deezer,https://www.deezer.com/track/3690434862,"{""pais"":""PY"",""posicion"":51,""es_infantil"":false,""deezer_album_id"":868113772,""deezer_track_id"":3690434862,""deezer_artist_id"":118358452,""artistas_secundarios"":[]}",completed,
451,2026-03-06 08:59:20.935135+00,53.0,soleao,myke towers,686977.0,reggaeton,,soleao,,218.0,es,deezer,https://www.deezer.com/track/3368936011,"{""pais"":""PY"",""posicion"":53,""es_infantil"":false,""deezer_album_id"":757386981,""deezer_track_id"":3368936011,""deezer_artist_id"":12029862,""artistas_secundarios"":[]}",completed,
452,2026-03-06 08:59:22.84075+00,55.0,tu misterioso alguien,miranda,599850.0,reggaeton,,miranda es imposible,,244.0,es,deezer,https://www.deezer.com/track/109383952,"{""pais"":""PY"",""posicion"":55,""es_infantil"":false,""deezer_album_id"":11396462,""deezer_track_id"":109383952,""deezer_artist_id"":4996,""artistas_secundarios"":[]}",completed,
453,2026-03-06 08:59:24.911361+00,59.0,ivonny bonita,karol g,736350.0,reggaeton,,tropicoqueta,,222.0,es,deezer,https://www.deezer.com/track/3421452471,"{""pais"":""PY"",""posicion"":59,""es_infantil"":false,""deezer_album_id"":774864691,""deezer_track_id"":3421452471,""deezer_artist_id"":5297021,""artistas_secundarios"":[]}",completed,
454,2026-03-06 08:59:26.761438+00,60.0,koko,omar courtz,648619.0,reggaeton,,por si manana no estoy,,195.0,es,deezer,https://www.deezer.com/track/3852034981,"{""pais"":""PY"",""posicion"":60,""es_infantil"":false,""deezer_album_id"":921955431,""deezer_track_id"":3852034981,""deezer_artist_id"":14534981,""artistas_secundarios"":[]}",completed,
455,2026-03-06 08:59:28.622774+00,62.0,amor de verano,la t y la m,422652.0,reggaeton,,amor de verano,,198.0,es,deezer,https://www.deezer.com/track/3240040911,"{""pais"":""PY"",""posicion"":62,""es_infantil"":false,""deezer_album_id"":715136491,""deezer_track_id"":3240040911,""deezer_artist_id"":118358452,""artistas_secundarios"":[]}",completed,
456,2026-03-06 08:59:30.423575+00,63.0,qloo,young cister,654241.0,reggaeton,,qloo,,146.0,es,deezer,https://www.deezer.com/track/3370856431,"{""pais"":""PY"",""posicion"":63,""es_infantil"":false,""deezer_album_id"":758000131,""deezer_track_id"":3370856431,""deezer_artist_id"":11554747,""artistas_secundarios"":[]}",completed,
459,2026-03-06 08:59:35.730369+00,66.0,volando,mora,689386.0,reggaeton,,volando,,273.0,es,deezer,https://www.deezer.com/track/1425937972,"{""pais"":""PY"",""posicion"":66,""es_infantil"":false,""deezer_album_id"":242452202,""deezer_track_id"":1425937972,""deezer_artist_id"":3922661,""artistas_secundarios"":[]}",completed,
460,2026-03-06 08:59:37.554092+00,68.0,mientras me curo del cora,karol g,691956.0,reggaeton,,manana sera bonito,,164.0,es,deezer,https://www.deezer.com/track/2154046437,"{""pais"":""PY"",""posicion"":68,""es_infantil"":false,""deezer_album_id"":408659277,""deezer_track_id"":2154046437,""deezer_artist_id"":5297021,""artistas_secundarios"":[]}",completed,
461,2026-03-06 08:59:39.316861+00,69.0,quevashacerhoy,omar courtz,679572.0,reggaeton,,primera musa,,224.0,es,deezer,https://www.deezer.com/track/3003099991,"{""pais"":""PY"",""posicion"":69,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":645564371,""deezer_track_id"":3003099991,""deezer_artist_id"":14534981,""artistas_secundarios"":[]}",error,
462,2026-03-06 08:59:41.118339+00,70.0,khe,rauw alejandro,708908.0,reggaeton,,cosa nuestra,,206.0,es,deezer,https://www.deezer.com/track/3086954821,"{""pais"":""PY"",""posicion"":70,""es_infantil"":false,""deezer_album_id"":668910861,""deezer_track_id"":3086954821,""deezer_artist_id"":11289472,""artistas_secundarios"":[]}",completed,
463,2026-03-06 08:59:42.927397+00,71.0,kloufrens,bad bunny,882477.0,reggaeton,,debi tirar mas fotos,,199.0,es,deezer,https://www.deezer.com/track/3171003071,"{""pais"":""PY"",""posicion"":71,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003071,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
464,2026-03-06 08:59:44.733029+00,72.0,turista,bad bunny,912692.0,reggaeton,,debi tirar mas fotos,,190.0,es,deezer,https://www.deezer.com/track/3171003081,"{""pais"":""PY"",""posicion"":72,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003081,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
465,2026-03-06 08:59:46.529268+00,73.0,blackout,emilia,644963.0,pop,,blackout,,180.0,es,deezer,https://www.deezer.com/track/3288087861,"{""pais"":""PY"",""posicion"":73,""es_infantil"":false,""deezer_album_id"":730638231,""deezer_track_id"":3288087861,""deezer_artist_id"":61094422,""artistas_secundarios"":[]}",completed,
466,2026-03-06 08:59:48.436213+00,75.0,donde,kapo,725069.0,reggaeton,,por si alguien nos escucha,,193.0,es,deezer,https://www.deezer.com/track/3427618651,"{""pais"":""PY"",""posicion"":75,""es_infantil"":false,""deezer_album_id"":777147761,""deezer_track_id"":3427618651,""deezer_artist_id"":4479584,""artistas_secundarios"":[]}",completed,
472,2026-03-06 08:59:59.555353+00,83.0,hecha pa mi,boza,695913.0,reggaeton,,mas negro que rojo,,186.0,es,deezer,https://www.deezer.com/track/1023746652,"{""pais"":""PY"",""posicion"":83,""es_infantil"":false,""deezer_album_id"":161228312,""deezer_track_id"":1023746652,""deezer_artist_id"":1305912,""artistas_secundarios"":[]}",completed,
475,2026-03-06 09:00:05.227368+00,86.0,ella no es tuya remix,rochy rd,431459.0,reggaeton,,ella no es tuya,,218.0,es,deezer,https://www.deezer.com/track/1226448792,"{""pais"":""PY"",""posicion"":86,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":203796802,""deezer_track_id"":1226448792,""deezer_artist_id"":14554749,""artistas_secundarios"":[]}",error,
477,2026-03-06 09:00:10.011463+00,88.0,orion,boza,714930.0,reggaeton,,orion,,241.0,es,deezer,https://www.deezer.com/track/2811566892,"{""pais"":""PY"",""posicion"":88,""es_infantil"":false,""deezer_album_id"":589807322,""deezer_track_id"":2811566892,""deezer_artist_id"":1305912,""artistas_secundarios"":[]}",completed,
478,2026-03-06 09:00:13.247461+00,94.0,un pacto,bersuit vergarabat,374141.0,rock,,de la cabeza con bersuit vergarabat,,295.0,es,deezer,https://www.deezer.com/track/2256073,"{""pais"":""PY"",""posicion"":94,""es_infantil"":false,""deezer_album_id"":225176,""deezer_track_id"":2256073,""deezer_artist_id"":4903,""artistas_secundarios"":[]}",completed,
480,2026-03-06 09:00:20.069771+00,96.0,no podras,cristian castro,576538.0,bachata,,the best of,,243.0,es,deezer,https://www.deezer.com/track/133203342,"{""pais"":""PY"",""posicion"":96,""es_infantil"":false,""deezer_album_id"":14180154,""deezer_track_id"":133203342,""deezer_artist_id"":80543,""artistas_secundarios"":[]}",completed,
482,2026-03-06 09:00:26.06919+00,98.0,a las nueve,no te va gustar,449625.0,reggaeton,,el calor del pleno invierno,,207.0,es,deezer,https://www.deezer.com/track/588479052,"{""pais"":""PY"",""posicion"":98,""es_infantil"":false,""deezer_album_id"":79118452,""deezer_track_id"":588479052,""deezer_artist_id"":15779,""artistas_secundarios"":[]}",completed,
484,2026-03-06 09:00:32.848759+00,100.0,quizas,rich music ltd,562008.0,reggaeton,,the academy,,216.0,es,deezer,https://www.deezer.com/track/768279812,"{""pais"":""PY"",""posicion"":100,""es_infantil"":false,""deezer_album_id"":113515062,""deezer_track_id"":768279812,""deezer_artist_id"":11471022,""artistas_secundarios"":[]}",completed,
486,2026-03-06 09:00:58.812556+00,23.0,nocturne no 2 in e flat major op 9 2,frederic chopin,320318.0,classical,,chopin,,284.0,es,deezer,https://www.deezer.com/track/4490347,"{""pais"":""AR"",""posicion"":23,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":414997,""deezer_track_id"":4490347,""deezer_artist_id"":5457001,""artistas_secundarios"":[]}",error,
487,2026-03-06 09:01:01.633368+00,37.0,sonate pour piano no op n 2 i allegro ma non troppo,walter gieseking,23010.0,classical,,ludwig van beethoven piano concerto no 5 piano sonatas nos,,204.0,es,deezer,https://www.deezer.com/track/264116,"{""pais"":""AR"",""posicion"":37,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":45150,""deezer_track_id"":264116,""deezer_artist_id"":56796,""artistas_secundarios"":[]}",error,
502,2026-03-06 09:41:27.510369+00,1.0,bando,kalash,18167.0,reggaeton,,bando,,262.0,es,deezer,https://www.deezer.com/track/104088308,"{""pais"":""UY"",""posicion"":1,""es_infantil"":false,""deezer_album_id"":10827542,""deezer_track_id"":104088308,""deezer_artist_id"":73018,""artistas_secundarios"":[]}",completed,
519,2026-03-06 09:42:06.21251+00,15.0,goodbye,feder,374762.0,reggaeton,,goodbye,,201.0,es,deezer,https://www.deezer.com/track/92905432,"{""pais"":""EC"",""posicion"":15,""es_infantil"":false,""deezer_album_id"":9430812,""deezer_track_id"":92905432,""deezer_artist_id"":5523632,""artistas_secundarios"":[]}",completed,
523,2026-03-06 09:42:13.430647+00,19.0,seve,tez cadey,711622.0,reggaeton,,seve,,209.0,es,deezer,https://www.deezer.com/track/93820358,"{""pais"":""EC"",""posicion"":19,""es_infantil"":false,""deezer_album_id"":9532130,""deezer_track_id"":93820358,""deezer_artist_id"":1199170,""artistas_secundarios"":[]}",completed,
524,2026-03-06 09:42:17.297512+00,20.0,will go on,juelzz,30493.0,reggaeton,,will go on,,141.0,es,deezer,https://www.deezer.com/track/100835486,"{""pais"":""EC"",""posicion"":20,""es_infantil"":false,""deezer_album_id"":10463722,""deezer_track_id"":100835486,""deezer_artist_id"":5818584,""artistas_secundarios"":[]}",completed,
541,2026-03-06 09:43:22.228079+00,39.0,sparks,ingenia,39373.0,reggaeton,,sparks,,204.0,es,deezer,https://www.deezer.com/track/104943128,"{""pais"":""EC"",""posicion"":39,""es_infantil"":false,""deezer_album_id"":10928072,""deezer_track_id"":104943128,""deezer_artist_id"":4548915,""artistas_secundarios"":[]}",completed,
555,2026-03-06 09:44:15.85393+00,55.0,klanga,gostan,436518.0,electronica,,klanga,,264.0,es,deezer,https://www.deezer.com/track/89904353,"{""pais"":""EC"",""posicion"":55,""es_infantil"":false,""deezer_album_id"":9105309,""deezer_track_id"":89904353,""deezer_artist_id"":5928675,""artistas_secundarios"":[]}",completed,
562,2026-03-06 09:44:42.531539+00,63.0,joa,brann,935.0,reggaeton,,joa,,169.0,es,deezer,https://www.deezer.com/track/104481018,"{""pais"":""EC"",""posicion"":63,""es_infantil"":false,""deezer_album_id"":10872484,""deezer_track_id"":104481018,""deezer_artist_id"":4968441,""artistas_secundarios"":[]}",completed,
587,2026-03-06 09:46:15.349557+00,89.0,music waves,agrume,1011.0,reggaeton,,we go deep saison 2 selected by the avener,,261.0,es,deezer,https://www.deezer.com/track/103608750,"{""pais"":""EC"",""posicion"":89,""es_infantil"":false,""deezer_album_id"":10773820,""deezer_track_id"":103608750,""deezer_artist_id"":5902675,""artistas_secundarios"":[]}",completed,
599,2026-03-06 09:47:00.01162+00,2.0,love on me,fejoint,18458.0,reggaeton,,love on me,,224.0,es,deezer,https://www.deezer.com/track/853953722,"{""pais"":""VE"",""posicion"":2,""es_infantil"":false,""deezer_album_id"":127059522,""deezer_track_id"":853953722,""deezer_artist_id"":83721852,""artistas_secundarios"":[]}",completed,
604,2026-03-06 09:47:19.205573+00,7.0,shht,unmagical ister,2757.0,rock,,blued out,,118.0,es,deezer,https://www.deezer.com/track/1204296972,"{""pais"":""VE"",""posicion"":7,""es_infantil"":false,""deezer_album_id"":199098472,""deezer_track_id"":1204296972,""deezer_artist_id"":119588792,""artistas_secundarios"":[]}",completed,
606,2026-03-06 09:47:26.79116+00,9.0,evalina,papa cidy,55898.0,reggaeton,,evalina,,236.0,es,deezer,https://www.deezer.com/track/83803170,"{""pais"":""VE"",""posicion"":9,""es_infantil"":false,""deezer_album_id"":8432578,""deezer_track_id"":83803170,""deezer_artist_id"":6443344,""artistas_secundarios"":[]}",completed,
607,2026-03-06 09:47:34.449413+00,11.0,no greater love,marizu,18135.0,reggaeton,,no greater love,,203.0,es,deezer,https://www.deezer.com/track/801829292,"{""pais"":""VE"",""posicion"":11,""es_infantil"":false,""deezer_album_id"":118308972,""deezer_track_id"":801829292,""deezer_artist_id"":71974832,""artistas_secundarios"":[]}",completed,
610,2026-03-06 09:47:45.96433+00,14.0,dirty choice,palt3r,25001.0,reggaeton,,my streets,,183.0,es,deezer,https://www.deezer.com/track/1177667772,"{""pais"":""VE"",""posicion"":14,""es_infantil"":false,""deezer_album_id"":193303152,""deezer_track_id"":1177667772,""deezer_artist_id"":116804862,""artistas_secundarios"":[]}",completed,
611,2026-03-06 09:47:49.714341+00,15.0,ikik,imagine klowns,8875.0,rock,,songs about u,,150.0,es,deezer,https://www.deezer.com/track/1212473112,"{""pais"":""VE"",""posicion"":15,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473112,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
615,2026-03-06 09:48:05.136443+00,19.0,notalk,unmagical ister,1459.0,reggaeton,,blued out,,119.0,es,deezer,https://www.deezer.com/track/1204296952,"{""pais"":""VE"",""posicion"":19,""es_infantil"":false,""deezer_album_id"":199098472,""deezer_track_id"":1204296952,""deezer_artist_id"":119588792,""artistas_secundarios"":[]}",completed,
616,2026-03-06 09:48:08.906846+00,20.0,part of the hood,palt3r,24933.0,reggaeton,,my streets,,152.0,es,deezer,https://www.deezer.com/track/1177667802,"{""pais"":""VE"",""posicion"":20,""es_infantil"":false,""deezer_album_id"":193303152,""deezer_track_id"":1177667802,""deezer_artist_id"":116804862,""artistas_secundarios"":[]}",completed,
619,2026-03-06 09:48:20.325028+00,24.0,suka,imagine klowns,7930.0,rock,,songs about u,,118.0,es,deezer,https://www.deezer.com/track/1212473102,"{""pais"":""VE"",""posicion"":24,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473102,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
630,2026-03-06 09:49:02.704188+00,35.0,onril,imagine klowns,8913.0,rock,,songs about u,,115.0,es,deezer,https://www.deezer.com/track/1212473122,"{""pais"":""VE"",""posicion"":35,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473122,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
632,2026-03-06 09:49:10.395088+00,37.0,best friend,cent,493333.0,reggaeton,,best of cent,,254.0,es,deezer,https://www.deezer.com/track/145429552,"{""pais"":""VE"",""posicion"":37,""es_infantil"":false,""deezer_album_id"":15801900,""deezer_track_id"":145429552,""deezer_artist_id"":66,""artistas_secundarios"":[]}",completed,
633,2026-03-06 09:49:14.170931+00,38.0,ramukanji,onetox,25141.0,reggaeton,,affirmation,,217.0,es,deezer,https://www.deezer.com/track/487718342,"{""pais"":""VE"",""posicion"":38,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":61543652,""deezer_track_id"":487718342,""deezer_artist_id"":4709670,""artistas_secundarios"":[]}",error,
635,2026-03-06 09:49:21.744921+00,40.0,wolves,selena gomez,744322.0,pop,,wolves,,198.0,es,deezer,https://www.deezer.com/track/420355352,"{""pais"":""VE"",""posicion"":40,""es_infantil"":false,""deezer_album_id"":50319082,""deezer_track_id"":420355352,""deezer_artist_id"":292185,""artistas_secundarios"":[]}",completed,
637,2026-03-06 09:49:29.410585+00,42.0,shake yo body,palt3r,24909.0,reggaeton,,my streets,,150.0,es,deezer,https://www.deezer.com/track/1177667792,"{""pais"":""VE"",""posicion"":42,""es_infantil"":false,""deezer_album_id"":193303152,""deezer_track_id"":1177667792,""deezer_artist_id"":116804862,""artistas_secundarios"":[]}",completed,
640,2026-03-06 09:49:40.908342+00,45.0,stress,onetox,6899.0,reggaeton,,affirmation iii,,240.0,es,deezer,https://www.deezer.com/track/479934182,"{""pais"":""VE"",""posicion"":45,""es_infantil"":false,""deezer_album_id"":60171932,""deezer_track_id"":479934182,""deezer_artist_id"":4709670,""artistas_secundarios"":[]}",completed,
641,2026-03-06 09:49:44.71357+00,46.0,settle back images,perhaps087,24981.0,reggaeton,,invisible clouds,,103.0,es,deezer,https://www.deezer.com/track/1145707742,"{""pais"":""VE"",""posicion"":46,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":187108402,""deezer_track_id"":1145707742,""deezer_artist_id"":113794242,""artistas_secundarios"":[]}",error,
645,2026-03-06 09:50:00.060071+00,50.0,gerpick,imagine klowns,21954.0,rock,,songs about u,,114.0,es,deezer,https://www.deezer.com/track/1212473092,"{""pais"":""VE"",""posicion"":50,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473092,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",error,
649,2026-03-06 09:50:15.308607+00,54.0,la marelle amarelinha,dom la nena,664381.0,reggaeton,,ramages,,182.0,es,deezer,https://www.deezer.com/track/849510322,"{""pais"":""VE"",""posicion"":54,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":126058562,""deezer_track_id"":849510322,""deezer_artist_id"":3987671,""artistas_secundarios"":[]}",error,
660,2026-03-06 09:50:57.376481+00,65.0,adicto,tainy,729324.0,reggaeton,,adicto,,270.0,es,deezer,https://www.deezer.com/track/734393362,"{""pais"":""VE"",""posicion"":65,""es_infantil"":false,""deezer_album_id"":107849482,""deezer_track_id"":734393362,""deezer_artist_id"":4649104,""artistas_secundarios"":[]}",completed,
666,2026-03-06 09:51:20.508133+00,71.0,risky ways,palt3r,24916.0,reggaeton,,my streets,,227.0,es,deezer,https://www.deezer.com/track/1177667812,"{""pais"":""VE"",""posicion"":71,""es_infantil"":false,""deezer_album_id"":193303152,""deezer_track_id"":1177667812,""deezer_artist_id"":116804862,""artistas_secundarios"":[]}",completed,
667,2026-03-06 09:51:24.34714+00,72.0,pastel,imagine klowns,7893.0,rock,,songs about u,,143.0,es,deezer,https://www.deezer.com/track/1212473142,"{""pais"":""VE"",""posicion"":72,""es_infantil"":false,""deezer_album_id"":200723122,""deezer_track_id"":1212473142,""deezer_artist_id"":120324102,""artistas_secundarios"":[]}",completed,
669,2026-03-06 09:51:32.258656+00,76.0,everything,tosara,10327.0,reggaeton,,french kisses,,118.0,es,deezer,https://www.deezer.com/track/1204289342,"{""pais"":""VE"",""posicion"":76,""es_infantil"":false,""deezer_album_id"":199096242,""deezer_track_id"":1204289342,""deezer_artist_id"":119588042,""artistas_secundarios"":[]}",completed,
672,2026-03-06 09:51:43.65827+00,79.0,all my life,dmp,171548.0,reggaeton,,projectile,,241.0,es,deezer,https://www.deezer.com/track/379843941,"{""pais"":""VE"",""posicion"":79,""es_infantil"":false,""deezer_album_id"":44087421,""deezer_track_id"":379843941,""deezer_artist_id"":336195361,""artistas_secundarios"":[]}",completed,
676,2026-03-06 09:51:58.814289+00,83.0,mia,bad bunny,21763.0,reggaeton,,mia,,210.0,es,deezer,https://www.deezer.com/track/565423972,"{""pais"":""VE"",""posicion"":83,""es_infantil"":false,""deezer_album_id"":75124472,""deezer_track_id"":565423972,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
678,2026-03-06 09:52:06.468035+00,85.0,c ur de bombe,diams,329658.0,reggaeton,,sos,,263.0,es,deezer,https://www.deezer.com/track/4673397,"{""pais"":""VE"",""posicion"":85,""es_infantil"":false,""deezer_album_id"":430299,""deezer_track_id"":4673397,""deezer_artist_id"":388,""artistas_secundarios"":[]}",completed,
695,2026-03-06 09:53:10.004765+00,2.0,moorea,creol,94231.0,reggaeton,,latin guitar creol acoustic guitar,,306.0,es,deezer,https://www.deezer.com/track/1741473,"{""pais"":""BO"",""posicion"":2,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":176474,""deezer_track_id"":1741473,""deezer_artist_id"":116405,""artistas_secundarios"":[]}",error,
722,2026-03-06 09:54:48.419961+00,26.0,pitball cruiser blue,big dipper,18490.0,reggaeton,,crashes on the platinum planet,,194.0,es,deezer,https://www.deezer.com/track/62055037,"{""pais"":""CR"",""posicion"":26,""es_infantil"":false,""deezer_album_id"":6084750,""deezer_track_id"":62055037,""deezer_artist_id"":133513,""artistas_secundarios"":[]}",completed,
741,2026-03-06 09:55:56.35907+00,8.0,argent sale a colors show,larvleuze,999415.0,electronica,,argent sale a colors show,,164.0,es,deezer,https://www.deezer.com/track/3837291721,"{""pais"":""US"",""posicion"":8,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":916704121,""deezer_track_id"":3837291721,""deezer_artist_id"":174484227,""artistas_secundarios"":[]}",error,
742,2026-03-06 09:56:00.401547+00,12.0,what you want,angele,999434.0,pop,,what you want,,188.0,es,deezer,https://www.deezer.com/track/3827212511,"{""pais"":""US"",""posicion"":12,""es_infantil"":false,""deezer_album_id"":912937791,""deezer_track_id"":3827212511,""deezer_artist_id"":1042268,""artistas_secundarios"":[]}",completed,
743,2026-03-06 09:56:02.178785+00,13.0,yeralt,eypio,674842.0,reggaeton,,yeralt,,169.0,es,deezer,https://www.deezer.com/track/3769264752,"{""pais"":""US"",""posicion"":13,""es_infantil"":false,""deezer_album_id"":895861012,""deezer_track_id"":3769264752,""deezer_artist_id"":6732541,""artistas_secundarios"":[]}",completed,
744,2026-03-06 09:56:05.950183+00,14.0,spa,gims,999858.0,reggaeton,,spa,,183.0,es,deezer,https://www.deezer.com/track/3758716202,"{""pais"":""US"",""posicion"":14,""es_infantil"":false,""deezer_album_id"":891920462,""deezer_track_id"":3758716202,""deezer_artist_id"":4429712,""artistas_secundarios"":[]}",completed,
748,2026-03-06 09:56:21.2558+00,19.0,gabriela,katseye,991587.0,reggaeton,,gabriela,,196.0,es,deezer,https://www.deezer.com/track/3412611901,"{""pais"":""US"",""posicion"":19,""es_infantil"":false,""deezer_album_id"":771888461,""deezer_track_id"":3412611901,""deezer_artist_id"":271210292,""artistas_secundarios"":[]}",completed,
751,2026-03-06 09:56:32.764104+00,22.0,nap yosun mesela,blok3,654661.0,reggaeton,,virtuoz,,185.0,es,deezer,https://www.deezer.com/track/3451496391,"{""pais"":""US"",""posicion"":22,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":785255951,""deezer_track_id"":3451496391,""deezer_artist_id"":117259882,""artistas_secundarios"":[]}",error,
758,2026-03-06 09:56:59.559519+00,34.0,the winner takes it all,abba,930393.0,pop,,abba gold,,296.0,es,deezer,https://www.deezer.com/track/884035,"{""pais"":""US"",""posicion"":34,""es_infantil"":false,""deezer_album_id"":100323,""deezer_track_id"":884035,""deezer_artist_id"":180,""artistas_secundarios"":[]}",completed,
763,2026-03-06 09:57:18.865979+00,40.0,la le lu,lichterkinder,580980.0,electronica,,schlaflieder,,130.0,es,deezer,https://www.deezer.com/track/1209436532,"{""pais"":""US"",""posicion"":40,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":200246802,""deezer_track_id"":1209436532,""deezer_artist_id"":8801836,""artistas_secundarios"":[]}",error,
764,2026-03-06 09:57:22.688749+00,41.0,no batidao,zxkai,960618.0,reggaeton,,no batidao,,89.0,es,deezer,https://www.deezer.com/track/3537531961,"{""pais"":""US"",""posicion"":41,""es_infantil"":false,""deezer_album_id"":814897511,""deezer_track_id"":3537531961,""deezer_artist_id"":290724431,""artistas_secundarios"":[]}",completed,
766,2026-03-06 09:57:30.397568+00,43.0,git,blok3,618391.0,reggaeton,,virtuoz,,158.0,es,deezer,https://www.deezer.com/track/3451496401,"{""pais"":""US"",""posicion"":43,""es_infantil"":false,""deezer_album_id"":785255951,""deezer_track_id"":3451496401,""deezer_artist_id"":117259882,""artistas_secundarios"":[]}",completed,
767,2026-03-06 09:57:34.314038+00,44.0,bms,rambo goyard,998709.0,reggaeton,,bms,,125.0,es,deezer,https://www.deezer.com/track/3809346722,"{""pais"":""US"",""posicion"":44,""es_infantil"":false,""deezer_album_id"":907074822,""deezer_track_id"":3809346722,""deezer_artist_id"":127192072,""artistas_secundarios"":[]}",completed,
772,2026-03-06 09:57:53.408201+00,50.0,cevaps z sorular,manga,423255.0,rock,,sehr i huzun,,272.0,es,deezer,https://www.deezer.com/track/4765137,"{""pais"":""US"",""posicion"":50,""es_infantil"":false,""deezer_album_id"":438637,""deezer_track_id"":4765137,""deezer_artist_id"":16758,""artistas_secundarios"":[]}",completed,
783,2026-03-06 09:58:35.709192+00,62.0,mon bebe,rnboi,997284.0,reggaeton,,mon bebe,,130.0,es,deezer,https://www.deezer.com/track/3602108062,"{""pais"":""US"",""posicion"":62,""es_infantil"":false,""deezer_album_id"":837893162,""deezer_track_id"":3602108062,""deezer_artist_id"":172662567,""artistas_secundarios"":[]}",completed,
